# BUSCO version is: 5.0.0 
# The lineage dataset is:  (Creation date: 2020-09-10, number of species: 31, number of BUSCOs: 2326)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
35678at71240	Duplicated	SUPER_10	4985920	4987632	+	815.9	491
35678at71240	Duplicated	SUPER_10	4992467	4994194	+	822.9	499
35686at71240	Missing
35811at71240	Duplicated	SUPER_8	415702	421557	+	878.8	689
35811at71240	Duplicated	SUPER_15	242623	248297	+	949.2	741
35964at71240	Complete	SUPER_13	14575122	14577209	-	980.0	574
36003at71240	Complete	SUPER_5	9147241	9157588	+	751.1	469
36040at71240	Complete	SUPER_7	14310474	14313642	-	828.2	464
36159at71240	Complete	SUPER_12	14976351	14991855	+	1001.5	551
36163at71240	Complete	SUPER_1	28759947	28763197	-	943.9	535
36183at71240	Duplicated	SUPER_13	11036077	11039928	+	845.4	557
36183at71240	Duplicated	SUPER_16	10908292	10912077	+	871.9	555
36224at71240	Complete	SUPER_2	5861790	5865095	-	828.3	508
36428at71240	Duplicated	SUPER_6	27564653	27566599	+	882.5	496
36428at71240	Duplicated	SUPER_14	23136765	23138711	+	885.5	496
36480at71240	Duplicated	SUPER_13	6092601	6094373	-	993.8	494
36480at71240	Duplicated	SUPER_16	6035917	6037683	-	994.6	481
36487at71240	Complete	SUPER_7	17405211	17408556	+	730.2	490
36501at71240	Duplicated	SUPER_7	21882463	21889968	-	732.2	488
36501at71240	Duplicated	SUPER_1	16655430	16662687	-	741.4	488
36503at71240	Duplicated	SUPER_15	16993050	16995641	-	980.1	531
36503at71240	Duplicated	SUPER_2	6379993	6382531	-	982.3	539
36562at71240	Duplicated	SUPER_15	24602065	24605669	+	817.2	477
36562at71240	Duplicated	SUPER_2	13849949	13853644	-	829.8	478
36717at71240	Complete	SUPER_4	4940503	4944219	-	627.7	486
37113at71240	Complete	SUPER_6	29528644	29583071	+	933.8	627
37139at71240	Complete	SUPER_4	23468291	23473657	-	846.6	504
37204at71240	Complete	SUPER_9	27613020	27620651	+	850.7	444
37236at71240	Complete	SUPER_4	26845503	26849679	+	846.1	439
37280at71240	Complete	SUPER_16	22079378	22084281	-	875.4	446
37323at71240	Complete	SUPER_13	26864546	26866495	-	948.3	541
37342at71240	Complete	SUPER_3	33018785	33020947	+	966.8	581
37422at71240	Complete	SUPER_15	5583151	5587153	-	726.7	624
37501at71240	Complete	SUPER_10	3428691	3430925	+	753.5	407
37504at71240	Duplicated	SUPER_5	36775846	36777843	+	975.0	547
37504at71240	Duplicated	SUPER_10	34187795	34189792	+	987.6	548
37513at71240	Complete	SUPER_10	5053881	5071523	-	898.3	575
37559at71240	Complete	SUPER_15	7687593	7691296	+	788.1	434
37603at71240	Duplicated	SUPER_2	2367593	2371738	-	269.7	349
37603at71240	Duplicated	SUPER_15	13083038	13087769	-	275.8	319
37660at71240	Complete	SUPER_4	26615839	26620197	-	659.6	448
37833at71240	Complete	SUPER_8	11357962	11362081	+	782.7	486
37835at71240	Complete	SUPER_5	12568070	12571974	+	859.8	467
37941at71240	Duplicated	SUPER_11	19790848	19799111	+	968.8	531
37941at71240	Duplicated	SUPER_3	18926561	18934430	+	1039.4	545
38211at71240	Complete	SUPER_9	6512013	6513896	-	894.7	519
38307at71240	Duplicated	SUPER_5	2493752	2498499	+	964.6	472
38307at71240	Duplicated	SUPER_10	1152692	1157220	+	965.1	472
38310at71240	Complete	SUPER_5	16890259	16894529	+	959.8	468
38328at71240	Complete	SUPER_1	27871434	27875172	-	710.4	466
38332at71240	Duplicated	SUPER_10	38100194	38104139	-	842.1	516
38332at71240	Duplicated	SUPER_5	42015864	42019656	-	862.9	528
38418at71240	Complete	SUPER_10	34677743	34681076	-	922.6	480
38443at71240	Complete	SUPER_15	10083367	10093231	-	496.8	311
38450at71240	Complete	SUPER_6	28922295	28932144	+	1114.8	565
38480at71240	Complete	SUPER_11	13577765	13583274	-	888.1	432
38512at71240	Complete	SUPER_2	925969	930168	-	884.6	472
38589at71240	Complete	SUPER_11	6255703	6287209	-	859.0	431
38600at71240	Complete	SUPER_15	33322916	33324670	+	905.9	512
38678at71240	Duplicated	SUPER_15	25311680	25315778	-	714.9	475
38678at71240	Duplicated	SUPER_2	13406617	13410582	+	732.9	473
38895at71240	Duplicated	SUPER_10	19598866	19604176	-	597.1	453
38895at71240	Duplicated	SUPER_5	20492600	20497865	-	614.9	447
38938at71240	Complete	SUPER_16	30474812	30478288	+	803.5	444
38955at71240	Missing
39004at71240	Complete	SUPER_9	1679662	1682287	-	848.1	444
39222at71240	Complete	SUPER_11	9031426	9033358	-	833.2	443
39432at71240	Complete	SUPER_11	28942421	28946681	-	786.6	438
39483at71240	Complete	SUPER_17	6832221	6834179	+	958.5	527
39529at71240	Duplicated	SUPER_17	30305555	30309178	-	945.8	497
39529at71240	Duplicated	SUPER_9	31115641	31119156	-	980.3	497
39544at71240	Complete	SUPER_9	1700288	1702204	+	864.9	516
39559at71240	Complete	SUPER_5	37452916	37455048	+	1019.7	566
39591at71240	Complete	SUPER_13	4447615	4449639	+	852.2	439
39655at71240	Duplicated	SUPER_10	26027917	26031077	-	757.6	498
39655at71240	Duplicated	SUPER_5	27952999	27955747	-	794.1	524
39685at71240	Duplicated	SUPER_15	1593088	1596516	-	918.7	623
39685at71240	Duplicated	SUPER_13	639773	643831	-	1076.8	617
39696at71240	Complete	SUPER_2	19057404	19063283	+	811.8	646
39836at71240	Duplicated	SUPER_1	24629297	24633115	+	780.8	451
39836at71240	Duplicated	SUPER_7	30401016	30405059	+	910.2	451
39868at71240	Duplicated	SUPER_17	5611351	5623099	+	911.9	515
39868at71240	Duplicated	SUPER_9	5379206	5382629	+	925.5	510
39942at71240	Complete	SUPER_17	11307198	11311281	-	826.5	444
40124at71240	Complete	SUPER_11	28291552	28293123	-	699.7	435
40373at71240	Complete	SUPER_5	6404816	6406759	-	889.4	513
40388at71240	Complete	SUPER_14	23919738	23923944	+	793.1	459
40417at71240	Complete	SUPER_3	13704738	13712087	-	1024.0	584
40609at71240	Duplicated	SUPER_13	3992989	4013778	+	650.2	442
40609at71240	Duplicated	SUPER_16	4141337	4145461	+	677.5	443
40609at71240	Duplicated	SUPER_3	28377063	28387768	+	763.4	420
40627at71240	Duplicated	SUPER_6	31133237	31137933	-	951.6	476
40627at71240	Duplicated	SUPER_14	26349460	26353937	-	978.6	476
40648at71240	Complete	SUPER_16	1614099	1616839	+	1041.8	515
40667at71240	Complete	SUPER_10	11544842	11553586	+	975.2	570
40675at71240	Complete	SUPER_5	20370231	20374719	-	963.9	554
40769at71240	Complete	SUPER_10	536484	540980	-	868.2	474
40858at71240	Complete	SUPER_12	4953288	4961115	-	887.7	451
40868at71240	Complete	SUPER_14	24576068	24579599	+	881.1	444
40951at71240	Complete	SUPER_9	34998708	35002299	-	812.8	431
40995at71240	Complete	SUPER_13	11379324	11382738	-	946.6	473
41138at71240	Duplicated	SUPER_5	43425367	43427058	+	729.9	439
41138at71240	Duplicated	SUPER_10	39472160	39473868	+	736.5	438
41252at71240	Duplicated	SUPER_13	3738344	3748182	-	905.1	760
41252at71240	Duplicated	SUPER_16	3859775	3865798	-	1025.1	814
41267at71240	Complete	SUPER_1	16693304	16701750	-	868.1	427
41305at71240	Duplicated	SUPER_13	17246955	17249372	-	653.3	407
41305at71240	Duplicated	SUPER_16	17556488	17559768	-	667.4	410
41392at71240	Duplicated	SUPER_16	22374886	22403361	+	786.0	384
41392at71240	Duplicated	SUPER_13	21134225	21139447	+	795.0	401
41427at71240	Complete	SUPER_5	24465023	24467727	-	939.9	554
41443at71240	Complete	SUPER_15	23841508	23845540	+	492.0	442
41496at71240	Duplicated	SUPER_10	1603742	1609667	+	843.2	503
41496at71240	Duplicated	SUPER_5	2983217	2989305	+	847.8	471
41521at71240	Duplicated	SUPER_15	10483387	10485375	-	389.6	441
41521at71240	Duplicated	SUPER_2	147158	149113	-	392.0	401
41590at71240	Missing
41605at71240	Complete	SUPER_13	16395360	16397066	-	681.6	441
41635at71240	Complete	SUPER_3	774887	778959	+	573.7	624
41693at71240	Complete	SUPER_13	8267005	8269297	-	828.0	447
41780at71240	Duplicated	SUPER_14	1281013	1283490	+	1101.4	697
41780at71240	Duplicated	SUPER_12	1610705	1613206	+	1118.4	697
41797at71240	Complete	SUPER_7	2762927	2764459	+	837.8	416
41803at71240	Complete	SUPER_2	32919948	32922233	-	547.7	404
41819at71240	Complete	SUPER_2	32830668	32839028	+	777.5	449
41944at71240	Complete	SUPER_7	34400574	34409507	-	500.2	370
41950at71240	Duplicated	SUPER_14	9940813	9947385	-	889.3	474
41950at71240	Duplicated	SUPER_12	10918369	10924405	-	1015.2	494
41984at71240	Complete	SUPER_5	32291022	32293179	-	987.7	514
42036at71240	Duplicated	SUPER_8	9786530	9790437	-	805.2	414
42036at71240	Duplicated	SUPER_15	6781777	6785321	-	842.2	412
42306at71240	Complete	SUPER_9	4228147	4230138	-	939.2	566
42397at71240	Complete	SUPER_13	33336781	33343562	-	798.1	425
42402at71240	Complete	SUPER_2	7074682	7077659	-	772.1	460
42494at71240	Duplicated	SUPER_12	27955316	27957275	+	823.4	443
42494at71240	Duplicated	SUPER_4	27468000	27469706	+	840.1	446
42509at71240	Complete	SUPER_16	14652856	14662746	-	946.5	549
42836at71240	Duplicated	SUPER_9	1914463	1918044	+	853.9	462
42836at71240	Duplicated	SUPER_17	2509591	2513162	+	854.4	461
42883at71240	Duplicated	SUPER_13	19769733	19773486	+	874.1	577
42883at71240	Duplicated	SUPER_16	20895170	20898631	+	886.8	568
43003at71240	Complete	SUPER_10	39164646	39169647	+	775.2	516
43005at71240	Duplicated	SUPER_14	23735008	23749858	-	982.7	532
43005at71240	Duplicated	SUPER_6	28671486	28677281	-	1101.1	557
43158at71240	Complete	SUPER_13	8443039	8447020	+	817.9	479
43180at71240	Complete	SUPER_17	24555363	24565234	+	814.1	458
43276at71240	Complete	SUPER_12	9974899	9987118	-	582.2	297
43303at71240	Complete	SUPER_12	7642374	7644161	+	939.7	509
43387at71240	Complete	SUPER_1	14832026	14834008	+	856.3	541
43419at71240	Duplicated	SUPER_16	6934879	6937987	-	889.5	586
43419at71240	Duplicated	SUPER_13	7081750	7084848	-	895.5	586
43435at71240	Complete	SUPER_5	46608912	46612419	+	772.3	415
43504at71240	Complete	SUPER_17	32309439	32311259	-	864.4	501
43552at71240	Duplicated	SUPER_13	6991184	6992725	+	808.4	475
43552at71240	Duplicated	SUPER_16	6852127	6853671	+	823.3	475
43603at71240	Duplicated	SUPER_3	257046	261250	-	867.0	485
43603at71240	Duplicated	SUPER_11	244711	248908	-	883.9	477
43654at71240	Complete	SUPER_4	24549863	24554505	+	819.4	662
43702at71240	Complete	SUPER_10	27383741	27388622	+	765.9	443
43815at71240	Complete	SUPER_2	16640659	16724690	+	585.7	350
43911at71240	Complete	SUPER_8:3725935-5032034	5028511	5032034	-	975.4	451
44038at71240	Missing
44150at71240	Duplicated	SUPER_9	3014872	3016895	-	871.1	547
44150at71240	Duplicated	SUPER_17	3401027	3403063	-	888.9	535
44231at71240	Complete	SUPER_17	12056269	12060474	-	653.6	457
44232at71240	Missing
44241at71240	Complete	SUPER_11	16040734	16045007	+	880.0	518
44361at71240	Duplicated	SUPER_5	34981015	34988480	-	1016.4	657
44361at71240	Duplicated	SUPER_10	32623265	32638564	-	1043.2	655
44395at71240	Duplicated	SUPER_4	11359972	11363896	+	969.8	488
44395at71240	Duplicated	SUPER_6	11202725	11207009	-	990.7	457
44446at71240	Duplicated	SUPER_8	6294233	6296936	+	752.5	524
44446at71240	Duplicated	SUPER_15	4629938	4632638	+	757.7	524
44596at71240	Complete	SUPER_15	14742256	14744682	+	573.1	448
44616at71240	Complete	SUPER_8	29903242	29908479	-	778.8	376
44670at71240	Complete	SUPER_9	13947145	13951185	-	735.9	455
44841at71240	Complete	SUPER_12	9861869	9864737	+	696.7	429
44897at71240	Complete	SUPER_9	8802437	8805809	+	789.4	571
44990at71240	Complete	SUPER_15	19726262	19730684	+	655.2	416
45115at71240	Duplicated	SUPER_6	32655426	32657819	-	896.7	414
45115at71240	Duplicated	SUPER_14	27984931	27987943	-	899.8	414
45155at71240	Duplicated	SUPER_11	28177447	28190274	-	629.6	399
45155at71240	Duplicated	SUPER_3	25118228	25121233	-	671.7	401
45170at71240	Complete	SUPER_10	29104396	29106824	+	824.2	450
45216at71240	Duplicated	SUPER_12	32024945	32028706	+	813.2	482
45216at71240	Duplicated	SUPER_4	30571542	30575055	+	834.4	504
45586at71240	Complete	SUPER_3	2182483	2187336	-	877.9	461
45587at71240	Complete	SUPER_5	18828611	18830206	+	655.6	409
45696at71240	Duplicated	SUPER_12	934390	937340	-	868.4	427
45696at71240	Duplicated	SUPER_14	673825	677158	-	869.8	427
45747at71240	Duplicated	SUPER_1	18906834	18978133	+	782.8	509
45747at71240	Duplicated	SUPER_7	23889050	23892564	+	800.1	470
45877at71240	Complete	SUPER_10	29190501	29193456	-	1155.6	600
45913at71240	Complete	SUPER_15	42562341	42566099	-	611.1	417
45959at71240	Duplicated	SUPER_16	478680	482380	-	714.6	398
45959at71240	Duplicated	SUPER_13	497510	501034	-	717.2	404
46047at71240	Duplicated	SUPER_1	16492742	16497273	-	819.2	426
46047at71240	Duplicated	SUPER_7	21742981	21747553	-	855.9	426
46096at71240	Duplicated	SUPER_15	7692072	7694153	+	647.6	410
46096at71240	Duplicated	SUPER_8	12071342	12073620	-	671.9	414
46188at71240	Duplicated	SUPER_4	18011239	18019316	+	771.7	433
46188at71240	Duplicated	SUPER_12	18777272	18781534	+	790.3	460
46263at71240	Complete	SUPER_5	19720215	19724271	+	676.2	644
46384at71240	Complete	SUPER_3	30825582	30828768	+	814.2	398
46397at71240	Complete	SUPER_3	21480008	21481492	+	712.7	371
46558at71240	Duplicated	SUPER_4	27058097	27062460	+	823.5	463
46558at71240	Duplicated	SUPER_12	27557016	27561380	+	844.8	464
46667at71240	Duplicated	SUPER_7	30231856	30235600	+	726.2	454
46667at71240	Duplicated	SUPER_1	24448814	24452657	+	733.8	460
46693at71240	Duplicated	SUPER_16	21144146	21155712	+	779.4	495
46693at71240	Duplicated	SUPER_13	20053266	20056661	+	802.2	495
46711at71240	Complete	SUPER_10	25465164	25469032	-	764.3	525
46870at71240	Duplicated	SUPER_12	1510146	1513775	-	822.1	458
46870at71240	Duplicated	SUPER_14	1202432	1205616	-	850.8	458
46876at71240	Duplicated	SUPER_8	22915163	22925476	-	562.6	375
46876at71240	Duplicated	SUPER_15	45383026	45392061	-	581.0	375
46995at71240	Complete	SUPER_1	25160197	25173292	-	759.1	477
47032at71240	Duplicated	SUPER_17	5263907	5267409	-	850.3	415
47032at71240	Duplicated	SUPER_9	4911994	4915054	-	856.1	414
47105at71240	Complete	SUPER_9	8349998	8354639	-	829.4	496
47260at71240	Complete	SUPER_11	14647154	14650778	+	685.2	377
47298at71240	Duplicated	SUPER_12	2907939	2912485	-	911.4	456
47298at71240	Duplicated	SUPER_14	2489977	2494823	-	940.2	455
47314at71240	Complete	SUPER_3	20625136	20637066	-	886.0	491
47403at71240	Duplicated	SUPER_10	11647512	11650766	+	819.4	416
47403at71240	Duplicated	SUPER_5	15030827	15034013	-	914.7	449
47424at71240	Fragmented	SUPER_13	5660196	5665058	+	579.4	348
47485at71240	Duplicated	SUPER_11	18275405	18282238	-	801.7	448
47485at71240	Duplicated	SUPER_3	17464280	17465842	-	834.9	447
47646at71240	Complete	SUPER_4	1780992	1782821	-	979.2	541
47962at71240	Complete	SUPER_5	36319898	36322252	-	978.5	626
47967at71240	Complete	SUPER_9	5190154	5195309	-	784.5	495
47983at71240	Duplicated	SUPER_11	6839312	6844220	-	707.0	428
47983at71240	Duplicated	SUPER_3	6467577	6476165	-	785.8	425
47990at71240	Complete	SUPER_12	4833545	4836033	-	825.2	416
48021at71240	Duplicated	SUPER_14	9028596	9030482	-	511.8	387
48021at71240	Duplicated	SUPER_12	9719803	9721722	-	536.8	386
48049at71240	Duplicated	SUPER_3	31452507	31456002	-	606.9	344
48049at71240	Duplicated	SUPER_11	36142556	36154260	-	674.5	384
48059at71240	Complete	SUPER_17	26679119	26680519	+	797.7	430
48076at71240	Duplicated	SUPER_5	24099737	24102697	-	766.2	412
48076at71240	Duplicated	SUPER_10	23033264	23036263	-	768.5	405
48163at71240	Missing
48277at71240	Complete	SUPER_12	15581604	15583325	+	961.9	472
48316at71240	Duplicated	SUPER_17	225309	228215	+	833.9	403
48316at71240	Duplicated	SUPER_9	296244	299082	+	851.6	400
48330at71240	Duplicated	SUPER_2	30229324	30237943	+	698.3	425
48330at71240	Duplicated	SUPER_7	6379856	6388424	-	706.8	410
48367at71240	Complete	SUPER_11	7811641	7813284	+	790.6	467
48431at71240	Complete	SUPER_11	1406122	1410364	+	931.5	547
48459at71240	Complete	SUPER_12	31831071	31833298	+	764.5	362
48585at71240	Complete	SUPER_10	33635438	33641185	+	381.3	295
48591at71240	Complete	SUPER_17	28613116	28617384	+	677.0	422
48628at71240	Complete	SUPER_8	29705484	29708934	-	1008.1	489
48817at71240	Complete	SUPER_15	14660402	14668849	+	838.5	415
48937at71240	Complete	SUPER_9	3471837	3473453	-	772.6	448
48980at71240	Complete	SUPER_15	23103594	23105564	-	938.1	559
49152at71240	Complete	SUPER_10	34167460	34171549	+	736.0	378
49259at71240	Duplicated	SUPER_2	5476011	5480294	+	652.7	436
49259at71240	Duplicated	SUPER_15	16008560	16012735	+	755.8	436
49327at71240	Duplicated	SUPER_11	38918096	38922303	+	873.4	434
49327at71240	Duplicated	SUPER_3	34222776	34232367	+	884.2	446
49475at71240	Duplicated	SUPER_13	32796417	32862834	-	785.0	409
49475at71240	Duplicated	SUPER_16	31953349	31958307	-	867.9	412
49480at71240	Duplicated	SUPER_11	27532767	27539908	-	715.6	402
49480at71240	Duplicated	SUPER_3	24733677	24735623	-	816.3	396
49526at71240	Complete	SUPER_3	27578549	27585639	+	777.8	469
49562at71240	Duplicated	SUPER_9	10594662	10600071	-	517.8	372
49562at71240	Duplicated	SUPER_17	11276797	11281531	-	518.6	396
49613at71240	Complete	SUPER_14	23718615	23725494	+	691.8	461
49724at71240	Fragmented	SUPER_1	25108270	25117768	-	610.7	273
49731at71240	Duplicated	SUPER_5	40535450	40539050	-	717.0	359
49731at71240	Duplicated	SUPER_10	36776307	36780405	-	754.0	389
49772at71240	Complete	SUPER_11	6242546	6246049	-	847.3	443
49837at71240	Complete	SUPER_2	6245836	6247287	+	735.2	436
49890at71240	Complete	SUPER_4	10896992	10898557	-	769.5	406
49990at71240	Complete	SUPER_11	33602945	33613435	-	818.7	436
50002at71240	Complete	SUPER_17	28486493	28488067	+	726.3	410
50041at71240	Complete	SUPER_17	4116528	4118342	+	942.0	536
50114at71240	Complete	SUPER_9	772617	776167	-	765.0	405
50117at71240	Complete	SUPER_17	25001562	25003139	+	784.6	428
50134at71240	Complete	SUPER_9	27459483	27462897	-	728.2	461
50272at71240	Duplicated	SUPER_13	13285791	13299014	+	726.9	454
50272at71240	Duplicated	SUPER_16	13818405	13833213	+	752.8	450
50334at71240	Complete	SUPER_6	541191	543897	-	774.4	420
50420at71240	Complete	SUPER_7	3553912	3559815	+	846.4	501
50477at71240	Complete	SUPER_15	16449558	16453393	+	941.6	549
50524at71240	Complete	SUPER_8	24030566	24056827	+	757.1	425
50574at71240	Duplicated	SUPER_11	26384865	26392155	+	838.8	442
50574at71240	Duplicated	SUPER_3	23430770	23437663	+	938.7	492
50691at71240	Duplicated	SUPER_13	5669935	5672528	-	699.0	410
50691at71240	Duplicated	SUPER_16	5692378	5695181	-	715.3	412
50744at71240	Complete	SUPER_4	30251121	30252491	-	722.1	381
50768at71240	Duplicated	SUPER_14	21414810	21418490	-	562.1	380
50768at71240	Duplicated	SUPER_3	632869	636613	+	586.2	389
50768at71240	Duplicated	SUPER_3	645701	650245	-	611.5	389
50768at71240	Duplicated	SUPER_12	22018196	22021907	+	648.3	392
50811at71240	Complete	SUPER_10	11715888	11721901	+	554.1	443
51117at71240	Complete	SUPER_15	9155838	9160080	-	677.8	344
51218at71240	Duplicated	SUPER_6	33875193	33879553	-	567.9	424
51218at71240	Duplicated	SUPER_14	29280471	29284370	-	575.7	448
51229at71240	Duplicated	SUPER_1	29060947	29068679	-	754.1	462
51229at71240	Duplicated	SUPER_7	34415865	34419553	-	761.0	490
51354at71240	Complete	SUPER_14	30329705	30336485	+	708.3	398
51377at71240	Duplicated	SUPER_9	12404402	12408719	-	792.6	437
51377at71240	Duplicated	SUPER_17	12830473	12834646	-	794.7	437
51378at71240	Complete	SUPER_8	453356	458584	+	610.6	428
51434at71240	Duplicated	SUPER_7	17294632	17306090	+	652.1	415
51434at71240	Duplicated	SUPER_2	17805008	17815413	-	666.9	452
51868at71240	Complete	SUPER_6	19958539	19962122	-	656.1	397
51956at71240	Duplicated	SUPER_9	8551829	8555660	+	807.1	460
51956at71240	Duplicated	SUPER_17	9010137	9013882	+	826.4	460
52297at71240	Complete	SUPER_17	932040	936658	-	721.2	419
52312at71240	Complete	SUPER_2	4846890	4850151	-	734.1	421
52450at71240	Duplicated	SUPER_17	8713612	8716124	-	818.0	482
52450at71240	Duplicated	SUPER_9	8249749	8252276	-	824.5	482
52538at71240	Duplicated	SUPER_2	35925731	35926815	+	655.1	349
52538at71240	Duplicated	SUPER_2	35914752	35916859	+	759.5	399
52553at71240	Duplicated	SUPER_14	7125700	7130287	-	751.9	390
52553at71240	Duplicated	SUPER_12	7300454	7313189	-	768.2	391
52681at71240	Complete	SUPER_5	40446122	40449758	+	739.8	417
52721at71240	Complete	SUPER_15	9426326	9430103	+	576.1	441
52731at71240	Complete	SUPER_2	19043919	19048481	+	651.0	427
52880at71240	Complete	SUPER_6	3105949	3112866	-	431.2	425
52900at71240	Duplicated	SUPER_1	306204	312608	-	424.3	352
52900at71240	Duplicated	SUPER_1	20750833	20755372	-	466.8	359
52915at71240	Complete	SUPER_14	24861345	24864489	+	556.3	337
53046at71240	Complete	SUPER_17	5774889	5778044	+	886.7	420
53084at71240	Duplicated	SUPER_5	23276544	23278376	+	837.9	484
53084at71240	Duplicated	SUPER_10	21935727	21938704	+	844.0	485
53096at71240	Complete	SUPER_14	29899465	29901249	-	842.0	437
53268at71240	Complete	SUPER_3	10410480	10414243	+	788.5	496
53287at71240	Complete	SUPER_4	709100	719030	-	665.6	365
53356at71240	Missing
53482at71240	Complete	SUPER_15	52220121	52226335	+	832.6	448
53606at71240	Duplicated	SUPER_15	12108432	12113648	-	785.3	407
53606at71240	Duplicated	SUPER_2	1486819	1491976	-	794.9	406
53856at71240	Duplicated	SUPER_6	30639359	30640819	-	715.9	381
53856at71240	Duplicated	SUPER_14	25831438	25832865	-	723.0	381
54140at71240	Duplicated	SUPER_15	14836748	14840730	+	623.3	401
54140at71240	Duplicated	SUPER_2	4371127	4375074	+	724.8	424
54143at71240	Duplicated	SUPER_4	119005	121444	+	633.7	399
54143at71240	Duplicated	SUPER_15	18194382	18196171	-	736.9	399
54143at71240	Duplicated	SUPER_2	7784278	7785936	-	740.3	399
54245at71240	Complete	SUPER_16	7165363	7172146	-	625.0	362
54381at71240	Duplicated	SUPER_14	28216131	28219001	+	1101.7	573
54381at71240	Duplicated	SUPER_6	32857324	32860100	+	1111.3	576
54443at71240	Duplicated	SUPER_12	987851	995239	-	780.4	409
54443at71240	Duplicated	SUPER_14	704932	709218	-	855.8	413
54565at71240	Complete	SUPER_10	34332099	34335491	-	703.0	396
54611at71240	Duplicated	SUPER_2	4872241	4874259	-	738.7	491
54611at71240	Duplicated	SUPER_15	15407498	15409516	-	750.8	564
54788at71240	Complete	SUPER_15	47951325	47953163	+	865.1	554
54857at71240	Duplicated	SUPER_8	8925254	8928057	+	643.9	467
54857at71240	Duplicated	SUPER_15	6228340	6231320	+	674.3	473
54860at71240	Complete	SUPER_7	31373569	31376941	-	776.9	437
55050at71240	Complete	SUPER_15	10508830	10520183	+	523.3	357
55103at71240	Duplicated	SUPER_16	4494220	4495845	+	767.2	467
55103at71240	Duplicated	SUPER_13	4433583	4435214	+	775.5	467
55127at71240	Complete	SUPER_9	5196136	5198206	+	806.8	438
55132at71240	Duplicated	SUPER_9	11192073	11196529	-	758.3	403
55132at71240	Duplicated	SUPER_17	11710311	11714251	-	773.3	435
55264at71240	Duplicated	SUPER_3	33223329	33227962	+	611.4	395
55264at71240	Duplicated	SUPER_11	37963651	37969063	+	625.7	409
55281at71240	Complete	SUPER_17	20231266	20240659	+	871.7	449
55456at71240	Duplicated	SUPER_5	6842687	6844958	-	700.6	374
55456at71240	Duplicated	SUPER_10	5572461	5574751	-	719.4	374
55525at71240	Duplicated	SUPER_14	19475328	19478789	+	708.1	424
55525at71240	Duplicated	SUPER_6	24275937	24279536	+	740.8	430
55601at71240	Complete	SUPER_8	4588236	4598500	+	767.0	376
55631at71240	Complete	SUPER_17	27286946	27289657	-	767.3	413
55641at71240	Complete	SUPER_7	33853304	33856715	+	723.0	424
55661at71240	Complete	SUPER_17	32311490	32320142	+	545.3	368
55753at71240	Complete	SUPER_4	29397009	29400117	-	764.1	397
55845at71240	Complete	SUPER_13	6664614	6667582	+	766.5	450
55853at71240	Duplicated	SUPER_5	33539598	33546987	+	689.7	419
55853at71240	Duplicated	SUPER_10	31596890	31602908	+	706.5	428
55937at71240	Fragmented	SUPER_9	25625762	25630923	-	440.9	274
55986at71240	Complete	SUPER_16	969503	971907	-	764.7	498
56080at71240	Complete	SUPER_1	15546296	15550443	+	787.2	412
56130at71240	Duplicated	SUPER_2	16024340	16028510	+	937.1	506
56130at71240	Duplicated	SUPER_15	27235120	27239599	+	983.5	496
56188at71240	Complete	SUPER_3	9000146	9001543	+	673.1	364
56191at71240	Duplicated	SUPER_5	36303909	36307375	+	686.6	401
56191at71240	Duplicated	SUPER_17	32587280	32591375	-	706.9	410
56191at71240	Duplicated	SUPER_9	1753982	1757240	+	711.6	404
56191at71240	Duplicated	SUPER_17	2344034	2347487	+	771.9	404
56357at71240	Complete	SUPER_7	12225929	12229304	-	652.9	350
56407at71240	Complete	SUPER_13	3835375	3837842	+	912.3	506
56666at71240	Complete	SUPER_3	35869611	35873131	+	839.3	435
56709at71240	Complete	SUPER_6	26082131	26086797	-	549.8	466
56718at71240	Duplicated	SUPER_15	15246641	15251415	+	760.5	506
56718at71240	Duplicated	SUPER_2	4751712	4756640	+	890.2	506
56817at71240	Duplicated	SUPER_3	31362689	31366494	-	839.5	464
56817at71240	Duplicated	SUPER_11	35934268	35938057	-	912.0	486
56886at71240	Complete	SUPER_2	4017731	4023899	-	727.5	387
56887at71240	Complete	SUPER_7	18416278	18419589	-	704.1	376
56964at71240	Duplicated	SUPER_12	6620552	6625442	+	856.9	518
56964at71240	Duplicated	SUPER_14	6422557	6426041	-	884.5	511
57302at71240	Duplicated	SUPER_1	28646399	28648333	-	956.6	523
57302at71240	Duplicated	SUPER_7	34036866	34038794	-	962.8	521
57391at71240	Duplicated	SUPER_4	20252092	20254570	+	625.7	439
57391at71240	Duplicated	SUPER_12	20841537	20844111	+	720.3	442
57411at71240	Complete	SUPER_15	26575405	26578738	+	603.3	374
57437at71240	Complete	SUPER_14	29181640	29189095	+	528.8	367
57441at71240	Duplicated	SUPER_10	34732886	34737848	+	724.1	466
57441at71240	Duplicated	SUPER_5	37442830	37447333	+	744.6	455
57497at71240	Complete	SUPER_17	27244990	27247909	+	618.3	348
57519at71240	Complete	SUPER_4	7323378	7325220	-	650.7	379
57561at71240	Complete	SUPER_3	31456208	31458025	+	878.1	517
57567at71240	Complete	SUPER_2	10207044	10208843	-	845.4	521
57716at71240	Complete	SUPER_2	28157419	28159095	+	737.0	425
57742at71240	Duplicated	SUPER_12	14848236	14849987	+	754.0	494
