# BUSCO version is: 5.0.0 
# The lineage dataset is:  (Creation date: 2020-09-10, number of species: 31, number of BUSCOs: 2326)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
33602at71240	Duplicated	SUPER_15	55591382	55598399	+	1166.0	645
33686at71240	Duplicated	SUPER_11	3322298	3327327	-	789.4	768
33686at71240	Duplicated	SUPER_3	2790922	2795939	-	820.3	819
33716at71240	Complete	SUPER_9	20224186	20232078	+	1150.6	708
33736at71240	Complete	SUPER_8	14080169	14084848	-	860.4	463
33746at71240	Duplicated	SUPER_5	41415858	41418651	+	794.3	455
33746at71240	Duplicated	SUPER_10	39518637	39521369	+	805.3	455
33923at71240	Complete	SUPER_2	6878905	6883456	-	870.9	534
34022at71240	Complete	SUPER_12	20127982	20130306	+	1141.8	631
34031at71240	Complete	SUPER_4	4760608	4769037	+	1037.3	535
34436at71240	Complete	SUPER_9	2957088	2965704	-	1178.2	565
34491at71240	Complete	SUPER_10	35412883	35418903	-	809.4	484
34555at71240	Complete	SUPER_13	34817002	34833978	+	901.6	536
34577at71240	Duplicated	SUPER_17	3795231	3797360	-	1112.0	589
34577at71240	Duplicated	SUPER_9	3458553	3460670	-	1126.1	589
34656at71240	Duplicated	SUPER_2	31511266	31516310	-	425.7	601
34656at71240	Duplicated	SUPER_7	4753740	4758859	+	451.1	451
34722at71240	Duplicated	SUPER_8	27221644	27229588	-	945.0	478
34722at71240	Duplicated	SUPER_15	52154348	52170224	-	963.4	478
34798at71240	Complete	SUPER_12	30086874	30091688	-	1037.5	620
34806at71240	Complete	SUPER_11	23265197	23267173	+	926.7	492
34906at71240	Complete	SUPER_11	2809936	2814162	-	923.2	544
34942at71240	Duplicated	SUPER_6	6444681	6451033	+	842.3	477
34942at71240	Duplicated	SUPER_4	5843172	5848965	-	920.5	476
35188at71240	Duplicated	SUPER_9	292422	296271	+	681.2	503
35188at71240	Duplicated	SUPER_17	226569	230552	+	761.5	458
35234at71240	Duplicated	SUPER_16	4284922	4288506	-	645.6	455
35234at71240	Duplicated	SUPER_13	3930178	3933969	-	673.1	479
35316at71240	Complete	SUPER_3	29076307	29081017	-	723.6	423
35448at71240	Complete	SUPER_10	836604	838250	-	810.7	414
35480at71240	Complete	SUPER_16	4280817	4283991	-	813.9	469
35493at71240	Complete	SUPER_14	24461561	24465018	+	590.5	416
35585at71240	Complete	SUPER_13	19006401	19013797	-	835.5	497
35592at71240	Complete	SUPER_14	475190	482956	+	905.4	519
35634at71240	Complete	SUPER_10	7948394	7953530	-	1019.2	521
35653at71240	Duplicated	SUPER_15	51497638	51506791	-	873.3	449
35653at71240	Duplicated	SUPER_8	26908875	26917305	-	899.6	449
35678at71240	Duplicated	SUPER_10	5153457	5155184	+	819.5	499
35678at71240	Duplicated	SUPER_10	5160061	5161788	+	822.9	499
35686at71240	Missing
35811at71240	Duplicated	SUPER_8	421201	427054	+	882.9	690
35811at71240	Duplicated	SUPER_15	244092	249659	+	883.9	721
35964at71240	Complete	SUPER_13	14775034	14777121	-	980.8	574
36003at71240	Complete	SUPER_5	9052088	9061685	+	737.4	472
36040at71240	Complete	SUPER_7	13732455	13735586	-	827.5	464
36159at71240	Complete	SUPER_12	14710380	14725530	+	1003.4	551
36163at71240	Complete	SUPER_1	32051982	32055228	-	921.3	537
36183at71240	Duplicated	SUPER_13	11250821	11254671	+	850.5	557
36183at71240	Duplicated	SUPER_16	11208975	11212760	+	870.2	555
36224at71240	Duplicated	SUPER_15	16547146	16550414	-	747.8	486
36224at71240	Duplicated	SUPER_2	5732969	5736283	-	810.2	508
36428at71240	Duplicated	SUPER_6	27497702	27499648	+	882.5	496
36428at71240	Duplicated	SUPER_14	24976386	24978332	+	885.5	496
36480at71240	Duplicated	SUPER_13	6150287	6152059	-	993.8	494
36480at71240	Duplicated	SUPER_16	6370076	6371842	-	994.6	481
36487at71240	Complete	SUPER_7	16624141	16627485	+	735.7	469
36501at71240	Duplicated	SUPER_7	21085786	21093390	-	733.6	488
36501at71240	Duplicated	SUPER_1	20091088	20098321	-	743.4	488
36503at71240	Duplicated	SUPER_15	17198467	17201074	-	976.5	531
36503at71240	Duplicated	SUPER_2	6294267	6296819	-	983.7	539
36562at71240	Complete	SUPER_2	13644659	13648351	-	829.8	478
36717at71240	Complete	SUPER_4	5201988	5205749	-	626.2	484
37113at71240	Duplicated	SUPER_6	29693899	29879615	+	680.3	451
37113at71240	Duplicated	SUPER_6	29915506	29917146	+	771.1	481
37139at71240	Complete	SUPER_4	23752388	23757756	-	840.7	504
37204at71240	Complete	SUPER_9	28450368	28458041	+	853.8	444
37236at71240	Complete	SUPER_4	27105446	27109624	+	846.1	439
37280at71240	Duplicated	SUPER_13	21377710	21389858	-	776.8	446
37280at71240	Duplicated	SUPER_16	22464890	22469774	-	875.4	446
37323at71240	Duplicated	SUPER_13	27443506	27445455	-	945.5	541
37323at71240	Duplicated	SUPER_13	27338008	27339957	-	948.3	541
37342at71240	Complete	SUPER_3	33756585	33758747	+	966.8	581
37422at71240	Complete	SUPER_15	5593431	5616483	-	728.2	622
37501at71240	Complete	SUPER_10	3431637	3433871	+	765.4	407
37504at71240	Duplicated	SUPER_5	36138355	36140349	+	980.6	548
37504at71240	Duplicated	SUPER_10	35391788	35393782	+	986.9	548
37513at71240	Complete	SUPER_10	5208930	5227557	-	897.4	575
37559at71240	Complete	SUPER_15	7832373	7836089	+	786.3	434
37603at71240	Duplicated	SUPER_2	2330910	2335030	-	267.8	349
37603at71240	Duplicated	SUPER_15	13317173	13321896	-	275.4	319
37660at71240	Complete	SUPER_4	26890090	26894434	-	664.3	447
37833at71240	Complete	SUPER_8	11313369	11317494	+	783.9	486
37835at71240	Complete	SUPER_5	12121827	12125731	+	859.8	467
37941at71240	Duplicated	SUPER_11	20140180	20148443	+	968.8	531
37941at71240	Duplicated	SUPER_3	18700463	18708299	+	1042.0	547
38211at71240	Complete	SUPER_9	6738016	6739899	-	886.1	519
38307at71240	Duplicated	SUPER_10	1233227	1237761	+	943.7	472
38307at71240	Duplicated	SUPER_5	2482600	2487154	+	963.6	472
38310at71240	Complete	SUPER_5	16964320	16968584	+	959.8	468
38328at71240	Complete	SUPER_1	31239249	31242983	-	707.0	465
38332at71240	Duplicated	SUPER_10	39476526	39480495	-	769.0	426
38332at71240	Duplicated	SUPER_5	41387608	41391396	-	862.9	528
38418at71240	Complete	SUPER_10	35815657	35818836	-	923.7	480
38443at71240	Complete	SUPER_15	10364942	10374874	-	495.5	311
38450at71240	Complete	SUPER_6	29134956	29154167	+	1116.5	565
38480at71240	Complete	SUPER_11	13893787	13899291	-	886.0	432
38512at71240	Complete	SUPER_2	860053	868356	-	833.4	449
38589at71240	Complete	SUPER_11	6444118	6475344	-	853.3	431
38600at71240	Complete	SUPER_15	33920175	33921929	+	908.5	512
38678at71240	Duplicated	SUPER_2	13187764	13191737	+	733.1	473
38678at71240	Duplicated	SUPER_15	24490333	24494512	+	753.1	474
38895at71240	Duplicated	SUPER_10	20410891	20416201	-	587.1	453
38895at71240	Duplicated	SUPER_5	20649098	20654364	-	614.9	447
38938at71240	Complete	SUPER_16	31000774	31004250	+	802.6	444
38955at71240	Missing
39004at71240	Complete	SUPER_9	1698338	1700963	-	848.1	444
39222at71240	Complete	SUPER_11	9528504	9530436	-	833.2	443
39432at71240	Complete	SUPER_11	28584059	28592949	-	785.8	438
39483at71240	Complete	SUPER_17	6614779	6616737	+	958.3	527
39529at71240	Duplicated	SUPER_17	29855956	29864525	-	952.7	497
39529at71240	Duplicated	SUPER_9	31925785	31929300	-	979.7	497
39544at71240	Complete	SUPER_9	1732510	1734426	+	863.2	516
39559at71240	Complete	SUPER_5	36766719	36768854	+	1017.1	566
39591at71240	Duplicated	SUPER_16	4783705	4786013	+	800.2	435
39591at71240	Duplicated	SUPER_13	4453543	4455567	+	856.7	439
39655at71240	Duplicated	SUPER_10	27078829	27081985	-	757.7	498
39655at71240	Duplicated	SUPER_5	27710689	27713432	-	793.6	524
39685at71240	Duplicated	SUPER_15	1663386	1666793	-	923.1	623
39685at71240	Duplicated	SUPER_13	661884	665942	-	1076.8	617
39696at71240	Complete	SUPER_2	19040501	19046387	+	763.0	595
39836at71240	Duplicated	SUPER_1	27914840	27918645	+	814.3	428
39836at71240	Duplicated	SUPER_7	30017391	30021443	+	912.2	451
39868at71240	Duplicated	SUPER_17	5513261	5516639	+	931.6	516
39868at71240	Duplicated	SUPER_9	5514307	5517893	+	945.4	510
39942at71240	Complete	SUPER_17	11369694	11373766	-	826.5	444
40124at71240	Missing
40373at71240	Complete	SUPER_5	6346360	6348303	-	889.4	513
40388at71240	Duplicated	SUPER_14	25711216	25715454	+	818.4	501
40388at71240	Duplicated	SUPER_6	29134956	29139739	+	837.1	513
40417at71240	Complete	SUPER_3	13146511	13153850	-	1021.6	583
40609at71240	Duplicated	SUPER_13	4026460	4051063	+	650.2	442
40609at71240	Duplicated	SUPER_16	4422349	4426459	+	677.1	443
40609at71240	Duplicated	SUPER_3	28738075	28748727	+	763.7	420
40627at71240	Duplicated	SUPER_6	31542649	31547345	-	865.7	476
40627at71240	Duplicated	SUPER_14	28445999	28450476	-	978.6	476
40648at71240	Complete	SUPER_16	1664161	1666900	+	1041.8	515
40667at71240	Complete	SUPER_10	11732928	11740856	+	976.2	570
40675at71240	Complete	SUPER_5	20529028	20533395	-	955.0	502
40769at71240	Complete	SUPER_10	487125	491621	-	957.1	506
40858at71240	Complete	SUPER_12	4948184	4956021	-	887.7	451
40868at71240	Complete	SUPER_14	26426928	26430460	+	881.1	444
40951at71240	Complete	SUPER_9	35749467	35753057	-	833.3	431
40995at71240	Complete	SUPER_13	11600362	11603885	-	944.7	474
41138at71240	Duplicated	SUPER_10	40965861	40967569	+	728.6	432
41138at71240	Duplicated	SUPER_5	42746509	42748197	+	732.0	439
41252at71240	Duplicated	SUPER_13	3756125	3761957	-	921.3	765
41252at71240	Duplicated	SUPER_16	4121768	4127795	-	1028.8	782
41267at71240	Complete	SUPER_1	20129153	20137601	-	869.7	427
41305at71240	Duplicated	SUPER_13	17595394	17597777	-	647.6	407
41305at71240	Duplicated	SUPER_16	17970114	17973394	-	667.5	407
41392at71240	Duplicated	SUPER_16	22791713	22820183	+	786.0	384
41392at71240	Duplicated	SUPER_13	21580957	21586149	+	796.6	400
41427at71240	Complete	SUPER_5	24620827	24623528	-	957.4	551
41443at71240	Complete	SUPER_15	23993595	23997631	+	492.4	442
41496at71240	Duplicated	SUPER_10	1661373	1667298	+	843.2	503
41496at71240	Duplicated	SUPER_5	3010072	3023855	+	845.9	471
41521at71240	Duplicated	SUPER_2	150781	152736	-	389.6	492
41521at71240	Duplicated	SUPER_15	10733271	10735259	-	390.1	442
41590at71240	Missing
41605at71240	Complete	SUPER_13	16707115	16708821	-	681.5	441
41635at71240	Complete	SUPER_3	807390	811460	+	573.7	624
41693at71240	Complete	SUPER_13	8482976	8485268	-	829.0	447
41780at71240	Duplicated	SUPER_14	1343631	1346108	+	1096.5	697
41780at71240	Duplicated	SUPER_12	1469007	1471508	+	1112.8	697
41797at71240	Complete	SUPER_7	2498172	2499704	+	834.0	416
41803at71240	Complete	SUPER_2	32585406	32587691	-	547.7	404
41819at71240	Complete	SUPER_2	32488324	32496644	+	777.5	449
41944at71240	Complete	SUPER_1	32326910	32330219	-	832.1	463
41950at71240	Duplicated	SUPER_14	10777817	10803628	-	899.3	474
41950at71240	Duplicated	SUPER_12	11922885	11928920	+	1015.2	494
41984at71240	Complete	SUPER_5	31794764	31796919	-	987.7	514
42036at71240	Duplicated	SUPER_8	9783222	9787132	-	806.6	414
42036at71240	Duplicated	SUPER_15	6763212	6766757	-	846.3	412
42306at71240	Complete	SUPER_9	4372677	4374668	-	938.1	565
42397at71240	Complete	SUPER_13	32704196	32710964	-	798.1	425
42402at71240	Complete	SUPER_2	7021382	7024361	-	772.1	460
42494at71240	Duplicated	SUPER_12	27893426	27895383	+	823.6	443
42494at71240	Duplicated	SUPER_4	27779930	27781636	+	839.9	446
42509at71240	Complete	SUPER_16	15053158	15061868	-	946.5	549
42836at71240	Duplicated	SUPER_9	1947651	1951232	+	853.9	462
42836at71240	Duplicated	SUPER_17	2450211	2453782	+	854.4	461
42883at71240	Duplicated	SUPER_13	20132108	20135861	+	872.8	577
42883at71240	Duplicated	SUPER_16	21330521	21333982	+	886.8	568
43003at71240	Complete	SUPER_10	40651426	40656612	+	774.8	516
43005at71240	Duplicated	SUPER_14	25535594	25541422	-	1018.7	572
43005at71240	Duplicated	SUPER_6	28873787	28879446	-	1060.3	540
43158at71240	Complete	SUPER_13	8664149	8668259	+	810.0	479
43180at71240	Complete	SUPER_17	24308274	24318447	+	814.6	458
43276at71240	Complete	SUPER_12	9931594	9999617	-	579.4	297
43303at71240	Complete	SUPER_12	7670405	7672192	+	939.7	509
43387at71240	Complete	SUPER_1	18392085	18394067	+	857.8	541
43419at71240	Duplicated	SUPER_16	7304303	7307373	-	890.8	586
43419at71240	Duplicated	SUPER_13	7083725	7086823	-	894.5	586
43435at71240	Complete	SUPER_5	46000545	46004052	+	750.2	414
43504at71240	Complete	SUPER_17	32187008	32188834	-	866.0	501
43552at71240	Duplicated	SUPER_13	7026349	7027893	+	801.7	475
43552at71240	Duplicated	SUPER_16	7211214	7212758	+	828.9	475
43603at71240	Duplicated	SUPER_11	275640	279835	-	883.9	468
43603at71240	Duplicated	SUPER_3	266827	271051	-	888.8	484
43654at71240	Complete	SUPER_4	24764628	24769279	+	823.7	673
43702at71240	Complete	SUPER_10	28266034	28270907	+	749.8	453
43815at71240	Complete	SUPER_2	16578323	16653536	+	585.7	350
43911at71240	Duplicated	SUPER_15	3773781	3777494	+	974.1	451
43911at71240	Duplicated	SUPER_8	5032575	5036127	-	976.5	451
44038at71240	Missing
44150at71240	Duplicated	SUPER_9	3114695	3116725	-	869.3	535
44150at71240	Duplicated	SUPER_17	3371875	3373911	-	889.1	535
44231at71240	Duplicated	SUPER_9	11699345	11707597	-	589.5	392
44231at71240	Duplicated	SUPER_17	12075215	12079236	-	662.9	453
44232at71240	Complete	SUPER_1	385058	386794	+	502.1	369
44241at71240	Complete	SUPER_11	16319740	16324012	+	883.5	518
44361at71240	Duplicated	SUPER_5	34574851	34582351	-	1009.5	672
44361at71240	Duplicated	SUPER_10	33504238	33519729	-	1041.6	655
44395at71240	Duplicated	SUPER_4	14775545	14779468	-	967.0	488
44395at71240	Duplicated	SUPER_6	11345434	11349704	-	988.9	457
44446at71240	Duplicated	SUPER_8	6267326	6270029	+	749.0	524
44446at71240	Duplicated	SUPER_15	4608240	4610940	+	757.7	524
44596at71240	Complete	SUPER_15	14943696	14946122	+	576.9	469
44616at71240	Complete	SUPER_8	29796666	29804030	-	780.2	377
44670at71240	Complete	SUPER_9	13996151	14000232	-	780.9	448
44841at71240	Complete	SUPER_12	9842992	9845858	+	695.2	429
44897at71240	Complete	SUPER_9	8945516	8948890	+	790.6	570
44990at71240	Complete	SUPER_15	19745791	19750310	+	659.2	433
45115at71240	Duplicated	SUPER_6	33152450	33154842	-	897.3	414
45115at71240	Duplicated	SUPER_14	30039559	30042040	-	899.8	414
45155at71240	Complete	SUPER_3	25442338	25445338	-	648.6	401
45170at71240	Complete	SUPER_10	29807588	29810016	+	824.2	450
45216at71240	Duplicated	SUPER_12	31678489	31682263	+	813.4	482
45216at71240	Duplicated	SUPER_4	30850325	30853950	+	817.1	504
45586at71240	Complete	SUPER_3	2148276	2153149	-	878.5	446
45587at71240	Complete	SUPER_5	19107719	19109314	+	656.6	410
45696at71240	Duplicated	SUPER_12	820718	823665	-	867.8	427
45696at71240	Duplicated	SUPER_14	673355	676530	-	869.3	427
45747at71240	Duplicated	SUPER_1	22235454	22238604	+	791.4	468
45747at71240	Duplicated	SUPER_7	23224674	23228187	+	800.1	470
45877at71240	Complete	SUPER_10	29894800	29897750	-	1156.3	600
45913at71240	Complete	SUPER_15	44649979	44662161	-	614.2	415
45959at71240	Duplicated	SUPER_13	517171	520703	-	706.6	403
45959at71240	Duplicated	SUPER_16	481002	484694	-	714.6	398
46047at71240	Duplicated	SUPER_1	19957143	19961676	-	819.2	426
46047at71240	Duplicated	SUPER_7	20918894	20930869	-	861.7	426
46096at71240	Complete	SUPER_8	11995341	11997619	-	709.2	438
46188at71240	Complete	SUPER_12	18446443	18450706	+	791.3	460
46263at71240	Complete	SUPER_5	19980813	19984868	+	673.6	671
46384at71240	Complete	SUPER_3	31212658	31215843	+	811.3	398
46397at71240	Complete	SUPER_3	21783522	21785015	+	710.2	371
46558at71240	Duplicated	SUPER_4	27325204	27329575	+	816.9	463
46558at71240	Duplicated	SUPER_12	27490965	27495329	+	844.8	464
46667at71240	Duplicated	SUPER_1	27554885	27558727	+	726.9	473
46667at71240	Duplicated	SUPER_7	29867734	29871477	+	733.6	454
46693at71240	Duplicated	SUPER_16	21579483	21591049	+	779.4	495
46693at71240	Duplicated	SUPER_13	20437954	20441344	+	799.1	495
46711at71240	Complete	SUPER_10	26393686	26397554	-	764.3	525
46870at71240	Duplicated	SUPER_12	1395405	1399034	-	822.1	458
46870at71240	Duplicated	SUPER_14	1249584	1252768	-	850.8	458
46876at71240	Duplicated	SUPER_8	22626400	22638197	-	563.9	375
46876at71240	Duplicated	SUPER_15	47293637	47296787	-	579.9	375
46995at71240	Complete	SUPER_1	28412789	28431482	-	717.7	459
47032at71240	Duplicated	SUPER_17	5171615	5175116	-	848.4	415
47032at71240	Duplicated	SUPER_9	5026605	5029721	-	856.7	414
47105at71240	Complete	SUPER_9	8524101	8528695	-	827.5	495
47260at71240	Complete	SUPER_11	14974035	14977603	+	684.9	377
47298at71240	Duplicated	SUPER_12	2708742	2713101	-	911.4	456
47298at71240	Duplicated	SUPER_14	2584311	2589183	-	937.8	455
47314at71240	Complete	SUPER_3	20927236	20942779	-	885.9	491
47403at71240	Duplicated	SUPER_10	11798581	11801835	+	819.4	416
47403at71240	Duplicated	SUPER_5	15016741	15019928	-	914.2	449
47424at71240	Fragmented	SUPER_16	5992428	5997171	+	492.2	333
47485at71240	Complete	SUPER_3	16990427	16991989	-	835.9	447
47646at71240	Complete	SUPER_4	1671415	1673244	-	979.2	541
47962at71240	Complete	SUPER_5	35655453	35657807	-	979.7	626
47967at71240	Complete	SUPER_9	5348376	5353098	-	780.8	509
47983at71240	Duplicated	SUPER_11	7026139	7038567	-	753.1	428
47983at71240	Duplicated	SUPER_3	6280718	6289359	-	771.9	425
47990at71240	Complete	SUPER_12	4814510	4816996	-	825.2	416
48021at71240	Complete	SUPER_12	9723875	9725794	-	536.8	386
48049at71240	Duplicated	SUPER_11	35965226	35970464	-	680.9	384
48049at71240	Duplicated	SUPER_3	32110617	32120217	-	697.5	384
48059at71240	Complete	SUPER_17	26329311	26330711	+	797.7	430
48076at71240	Duplicated	SUPER_5	24270637	24273597	-	766.4	408
48076at71240	Duplicated	SUPER_10	23878775	23881769	-	767.6	408
48163at71240	Missing
48277at71240	Complete	SUPER_12	15349746	15351467	+	961.0	472
48316at71240	Duplicated	SUPER_9	302363	305191	+	787.9	400
48316at71240	Duplicated	SUPER_17	231917	234823	+	833.9	403
48330at71240	Duplicated	SUPER_2	29736602	29749667	+	705.0	425
48330at71240	Duplicated	SUPER_7	5791305	5799672	-	710.1	411
48367at71240	Complete	SUPER_11	7949333	7950976	+	792.3	467
48431at71240	Complete	SUPER_11	1305404	1309660	+	935.5	560
48459at71240	Complete	SUPER_12	31463821	31466048	+	764.5	362
48585at71240	Complete	SUPER_10	34751079	34756823	+	381.3	302
48591at71240	Complete	SUPER_17	28216010	28220277	+	675.4	422
48628at71240	Complete	SUPER_8	29604393	29607848	-	1008.1	489
48817at71240	Complete	SUPER_15	14876975	14885432	+	953.6	442
48937at71240	Complete	SUPER_9	3551161	3552777	-	775.6	448
48980at71240	Complete	SUPER_15	23253512	23255473	-	940.8	559
49152at71240	Complete	SUPER_10	35371807	35389947	+	626.7	338
49259at71240	Duplicated	SUPER_2	5247014	5252380	+	669.0	436
49259at71240	Duplicated	SUPER_15	16260488	16264662	+	757.7	436
49327at71240	Duplicated	SUPER_3	34701912	34706538	+	811.3	446
49327at71240	Duplicated	SUPER_11	38486084	38490290	+	868.9	434
49475at71240	Duplicated	SUPER_13	32136250	32197551	-	785.8	409
49475at71240	Duplicated	SUPER_16	32464676	32477352	-	867.9	412
49480at71240	Complete	SUPER_3	25100895	25102841	-	816.7	396
49526at71240	Complete	SUPER_3	27925977	27938907	+	800.7	478
49562at71240	Duplicated	SUPER_9	10790444	10795855	-	518.4	372
49562at71240	Duplicated	SUPER_17	11339277	11344011	-	519.2	396
49613at71240	Complete	SUPER_14	25519189	25526063	+	690.5	461
49724at71240	Fragmented	SUPER_7	31043089	31054976	-	609.0	265
49731at71240	Duplicated	SUPER_5	39876460	39880056	-	717.0	359
49731at71240	Duplicated	SUPER_10	38077387	38081569	-	753.4	382
49772at71240	Complete	SUPER_11	6424721	6428320	-	819.7	461
49837at71240	Complete	SUPER_2	6137541	6138992	+	736.3	436
49890at71240	Complete	SUPER_4	10694058	10695623	-	765.3	406
49990at71240	Complete	SUPER_11	33296460	33300435	-	820.0	436
50002at71240	Complete	SUPER_17	28109584	28111158	+	723.2	410
50041at71240	Complete	SUPER_17	4064172	4065986	+	942.0	536
50114at71240	Complete	SUPER_9	781135	784685	-	765.0	405
50117at71240	Complete	SUPER_17	24765306	24766880	+	778.7	428
50134at71240	Complete	SUPER_9	28271030	28274437	-	728.2	461
50272at71240	Duplicated	SUPER_16	14175218	14190026	+	752.8	450
50272at71240	Duplicated	SUPER_13	13558833	13572588	+	753.1	465
50334at71240	Complete	SUPER_6	585867	588573	-	774.4	420
50420at71240	Complete	SUPER_7	3264335	3270362	+	847.0	501
50477at71240	Complete	SUPER_15	16655260	16659095	+	941.6	550
50524at71240	Complete	SUPER_8	23839852	23888804	+	754.4	425
50574at71240	Duplicated	SUPER_11	26446060	26453328	+	835.1	459
50574at71240	Duplicated	SUPER_3	23816279	23823172	+	941.9	492
50691at71240	Duplicated	SUPER_16	6014665	6025436	-	635.3	379
50691at71240	Duplicated	SUPER_13	5688149	5690740	-	706.4	411
50744at71240	Complete	SUPER_4	30474777	30476147	-	722.0	381
50768at71240	Duplicated	SUPER_14	23225448	23229128	-	564.0	380
50768at71240	Duplicated	SUPER_3	693099	697589	-	564.5	372
50768at71240	Duplicated	SUPER_3	676106	701343	+	585.4	389
50768at71240	Duplicated	SUPER_12	21631203	21635001	+	650.5	392
50811at71240	Complete	SUPER_10	11861330	11867342	+	554.4	440
51117at71240	Complete	SUPER_15	9507937	9512162	-	677.8	344
51218at71240	Duplicated	SUPER_6	34438076	34442434	-	565.3	413
51218at71240	Duplicated	SUPER_14	31346389	31350288	-	575.5	448
51229at71240	Complete	SUPER_7	34591672	34595360	-	761.0	490
51354at71240	Complete	SUPER_14	32403373	32410152	+	708.1	398
51377at71240	Duplicated	SUPER_9	12459191	12463499	-	793.5	437
51377at71240	Duplicated	SUPER_17	12893001	12897174	-	797.2	437
51378at71240	Complete	SUPER_8	468744	473887	+	611.0	426
51434at71240	Duplicated	SUPER_7	16503047	16509928	+	651.6	417
51434at71240	Duplicated	SUPER_2	17706004	17711895	-	654.5	424
51868at71240	Complete	SUPER_6	19494514	19498098	-	656.8	397
51956at71240	Duplicated	SUPER_9	8738322	8742109	+	816.5	460
51956at71240	Duplicated	SUPER_17	8714001	8717740	+	829.6	460
52297at71240	Complete	SUPER_17	980485	985107	-	722.4	419
52312at71240	Complete	SUPER_2	4656910	4660172	-	756.5	422
52450at71240	Duplicated	SUPER_17	8442974	8445486	-	823.7	482
52450at71240	Duplicated	SUPER_9	8423981	8426497	-	824.5	482
52538at71240	Complete	SUPER_2	35825705	35827816	+	764.7	399
52553at71240	Duplicated	SUPER_12	7335095	7339356	-	690.1	391
52553at71240	Duplicated	SUPER_14	7570540	7580378	-	708.4	390
52681at71240	Complete	SUPER_5	39754675	39758393	+	739.8	417
52721at71240	Complete	SUPER_15	9771466	9775247	+	566.2	441
52731at71240	Complete	SUPER_2	19025403	19029973	+	655.4	427
52880at71240	Complete	SUPER_6	3161351	3168258	-	433.1	425
52900at71240	Duplicated	SUPER_1	3527921	3534325	-	424.3	352
52900at71240	Duplicated	SUPER_1	23867323	23943405	-	455.9	359
52900at71240	Duplicated	SUPER_1	23867323	23871861	-	460.8	359
52915at71240	Complete	SUPER_14	26678941	26682085	+	506.2	337
53046at71240	Complete	SUPER_17	5586056	5589210	+	889.3	420
53084at71240	Duplicated	SUPER_10	22897747	22900724	+	837.4	485
53084at71240	Duplicated	SUPER_5	23474770	23476602	+	839.0	484
53096at71240	Complete	SUPER_14	31934507	31936291	-	841.2	437
53268at71240	Complete	SUPER_3	9937253	9941019	+	787.6	496
53287at71240	Complete	SUPER_4	674589	688352	-	665.6	365
53356at71240	Missing
53482at71240	Complete	SUPER_15	54233511	54244380	+	823.9	448
53606at71240	Duplicated	SUPER_15	12394096	12399343	-	785.3	406
53606at71240	Duplicated	SUPER_2	1414706	1419863	-	794.9	406
53856at71240	Duplicated	SUPER_6	31021716	31023176	-	715.1	381
53856at71240	Duplicated	SUPER_14	27607633	27609093	-	717.9	381
54140at71240	Complete	SUPER_2	4243005	4246960	+	722.2	424
54143at71240	Duplicated	SUPER_4	130265	132703	+	633.7	399
54143at71240	Duplicated	SUPER_15	18273538	18275327	-	736.9	399
54143at71240	Duplicated	SUPER_2	7701040	7702699	-	739.7	399
54245at71240	Complete	SUPER_16	7522723	7529497	-	625.0	362
54381at71240	Duplicated	SUPER_14	30261036	30263906	+	1106.4	573
54381at71240	Duplicated	SUPER_6	33366250	33369026	+	1108.7	575
54443at71240	Duplicated	SUPER_12	866557	873946	-	780.4	409
54443at71240	Duplicated	SUPER_14	704345	708665	-	856.1	413
54565at71240	Complete	SUPER_10	35494471	35497864	-	703.3	396
54611at71240	Complete	SUPER_15	15627488	15629506	-	752.3	563
54788at71240	Complete	SUPER_15	49990065	49991903	+	865.1	554
54857at71240	Duplicated	SUPER_15	6281402	6288637	+	615.6	470
54857at71240	Duplicated	SUPER_8	8990811	8993614	+	643.9	467
54860at71240	Complete	SUPER_7	31357388	31360755	-	775.0	435
55050at71240	Complete	SUPER_15	10745165	10748990	+	524.2	357
55103at71240	Complete	SUPER_13	4439130	4440761	+	777.7	467
55127at71240	Complete	SUPER_9	5353925	5356040	+	807.9	438
55132at71240	Duplicated	SUPER_9	11349857	11354312	-	758.2	403
55132at71240	Duplicated	SUPER_17	11725167	11729122	-	769.3	435
55264at71240	Duplicated	SUPER_11	37511608	37517125	+	623.4	405
55264at71240	Duplicated	SUPER_3	33970847	33975453	+	627.9	389
55281at71240	Complete	SUPER_17	20406701	20416094	+	873.7	449
55456at71240	Duplicated	SUPER_5	6777304	6779575	-	696.3	373
55456at71240	Duplicated	SUPER_10	5786077	5788348	-	721.2	374
55525at71240	Duplicated	SUPER_14	21254072	21257533	+	710.2	423
55525at71240	Duplicated	SUPER_6	24278119	24281604	+	743.3	430
55601at71240	Complete	SUPER_8	4584448	4587728	+	764.3	376
55631at71240	Complete	SUPER_17	26924671	26927382	-	767.3	413
55641at71240	Complete	SUPER_7	33977077	33980488	+	724.3	424
55661at71240	Complete	SUPER_17	32189066	32197728	+	543.4	368
55753at71240	Complete	SUPER_4	29652931	29655902	-	750.6	397
55845at71240	Complete	SUPER_13	6715525	6718495	+	781.4	450
55853at71240	Duplicated	SUPER_5	33048371	33053487	+	641.0	340
55853at71240	Duplicated	SUPER_10	32533747	32539768	+	706.5	428
55937at71240	Fragmented	SUPER_9	26433907	26440192	-	442.5	274
55986at71240	Complete	SUPER_16	959700	962104	-	766.9	498
