# BUSCO version is: 5.0.0 
# The lineage dataset is:  (Creation date: 2020-09-10, number of species: 31, number of BUSCOs: 2326)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
33245at71240	Duplicated	SUPER_17	1290647	1292812	-	1034.4	559
33438at71240	Duplicated	SUPER_14	9966258	9971536	+	768.5	551
33438at71240	Duplicated	SUPER_12	10345911	10350632	+	793.2	552
33442at71240	Duplicated	SUPER_5	46097623	46101103	-	1017.1	626
33442at71240	Duplicated	SUPER_10	42166688	42170292	-	1139.1	697
33484at71240	Duplicated	SUPER_10	31845793	31847493	-	865.0	482
33484at71240	Duplicated	SUPER_5	34907471	34909171	-	867.7	482
33490at71240	Duplicated	SUPER_12	30691383	30695227	-	924.4	486
33490at71240	Duplicated	SUPER_4	29986704	29988602	-	952.1	485
33509at71240	Complete	SUPER_16	18629142	18641456	+	962.5	484
33536at71240	Complete	SUPER_4	8025739	8030327	+	934.0	589
33602at71240	Duplicated	SUPER_1	14379963	14386542	+	1071.1	645
33602at71240	Duplicated	SUPER_15	54673940	54680957	+	1166.0	645
33686at71240	Duplicated	SUPER_11	3191872	3196901	-	789.4	768
33686at71240	Duplicated	SUPER_3	2777327	2782344	-	820.3	819
33716at71240	Complete	SUPER_9	19881467	19889354	+	1127.2	708
33736at71240	Complete	SUPER_8	14221634	14226314	-	860.4	463
33746at71240	Duplicated	SUPER_5	42288731	42291528	+	764.4	471
33746at71240	Duplicated	SUPER_10	38208431	38211163	+	805.3	455
33923at71240	Complete	SUPER_2	6800212	6804762	-	885.3	544
34022at71240	Complete	SUPER_12	20360294	20362618	+	1143.0	631
34031at71240	Complete	SUPER_4	4563758	4572150	+	1037.3	535
34436at71240	Complete	SUPER_9	2811160	2823614	-	1178.2	565
34491at71240	Complete	SUPER_10	34158942	34165063	-	916.9	484
34555at71240	Complete	SUPER_13	38020951	38037919	-	901.6	536
34577at71240	Duplicated	SUPER_17	4083035	4085164	-	1118.0	589
34577at71240	Duplicated	SUPER_9	3344906	3347023	-	1128.7	587
34656at71240	Duplicated	SUPER_2	32297766	32302851	-	429.1	576
34656at71240	Duplicated	SUPER_7	4998022	5003141	+	451.1	451
34722at71240	Duplicated	SUPER_8	27981137	27989082	-	945.0	478
34722at71240	Duplicated	SUPER_15	51212650	51221652	-	963.2	478
34798at71240	Complete	SUPER_12	30122735	30127549	-	1037.5	620
34806at71240	Complete	SUPER_11	24469971	24471947	-	922.9	492
34906at71240	Duplicated	SUPER_3	2091729	2095669	-	812.1	544
34906at71240	Duplicated	SUPER_11	2753790	2758466	-	901.5	544
34942at71240	Complete	SUPER_4	5819457	5825231	-	922.9	476
35188at71240	Duplicated	SUPER_9	291150	294999	+	681.2	503
35188at71240	Duplicated	SUPER_17	227832	231815	+	761.5	458
35234at71240	Duplicated	SUPER_16	4354122	4357705	-	595.6	486
35234at71240	Duplicated	SUPER_13	3833396	3837187	-	673.1	479
35316at71240	Complete	SUPER_3	30364352	30369082	-	729.9	423
35448at71240	Complete	SUPER_10	656816	658462	-	811.9	414
35480at71240	Complete	SUPER_16	4350016	4353190	-	817.0	469
35493at71240	Complete	SUPER_14	24393722	24397179	+	590.6	417
35585at71240	Complete	SUPER_13	18957867	18972053	-	789.1	497
35592at71240	Complete	SUPER_14	407450	415219	+	900.0	513
35634at71240	Complete	SUPER_10	7582190	7587311	-	1019.6	521
35653at71240	Duplicated	SUPER_15	50559924	50569077	-	873.3	449
35653at71240	Duplicated	SUPER_8	27641875	27650311	-	899.6	449
35678at71240	Duplicated	SUPER_10	4757266	4758978	+	815.9	491
35678at71240	Duplicated	SUPER_10	4763819	4765546	+	823.2	499
35686at71240	Missing
35811at71240	Duplicated	SUPER_8	408941	415087	+	936.2	727
35811at71240	Duplicated	SUPER_15	257847	263487	+	961.4	740
35964at71240	Complete	SUPER_13	14614768	14616855	-	980.8	574
36003at71240	Complete	SUPER_5	9414785	9424375	+	754.4	469
36040at71240	Complete	SUPER_7	14308530	14311632	-	828.3	464
36159at71240	Complete	SUPER_12	15013095	15020865	+	1003.4	551
36163at71240	Complete	SUPER_1	28943247	28946493	-	923.4	537
36183at71240	Duplicated	SUPER_13	11073200	11077053	+	849.1	557
36183at71240	Duplicated	SUPER_16	11251151	11254936	+	870.2	555
36224at71240	Complete	SUPER_2	5646527	5649831	-	810.2	508
36428at71240	Duplicated	SUPER_6	23716549	23718495	+	882.5	496
36428at71240	Duplicated	SUPER_14	24895654	24897600	+	885.5	496
36480at71240	Duplicated	SUPER_16	6404233	6405999	-	992.3	481
36480at71240	Duplicated	SUPER_13	5952338	5954110	-	994.2	493
36487at71240	Complete	SUPER_7	17104889	17108233	+	735.7	469
36501at71240	Duplicated	SUPER_1	16758282	16765452	-	654.4	454
36501at71240	Duplicated	SUPER_7	21367447	21375048	-	733.6	488
36503at71240	Duplicated	SUPER_15	17131765	17134362	-	979.7	531
36503at71240	Duplicated	SUPER_2	6223223	6225775	-	980.0	539
36562at71240	Complete	SUPER_2	14096010	14099710	-	834.1	478
36717at71240	Complete	SUPER_4	5036294	5040055	-	625.0	484
37113at71240	Duplicated	SUPER_6	25912705	26098421	+	680.3	451
37113at71240	Duplicated	SUPER_6	26134312	26135952	+	771.1	481
37139at71240	Complete	SUPER_4	23755790	23761156	-	846.6	504
37204at71240	Complete	SUPER_9	28249206	28256887	+	854.0	444
37236at71240	Complete	SUPER_4	26942855	26947030	+	846.1	439
37280at71240	Duplicated	SUPER_13	21228191	21232639	-	767.8	439
37280at71240	Duplicated	SUPER_16	22833261	22838165	-	874.9	446
37323at71240	Duplicated	SUPER_13	26948792	26950741	-	945.9	541
37323at71240	Duplicated	SUPER_13	26849201	26851150	-	948.3	541
37342at71240	Complete	SUPER_3	34384365	34386527	+	963.3	581
37422at71240	Complete	SUPER_15	5574093	5597145	-	728.2	622
37501at71240	Complete	SUPER_10	3055965	3058199	+	764.5	407
37504at71240	Duplicated	SUPER_5	37266490	37268484	+	979.0	548
37504at71240	Duplicated	SUPER_10	34132531	34134528	+	985.7	548
37513at71240	Complete	SUPER_10	4809881	4820337	-	895.3	576
37559at71240	Complete	SUPER_15	7665260	7668976	+	761.6	434
37603at71240	Duplicated	SUPER_2	2176959	2181101	-	273.5	356
37603at71240	Duplicated	SUPER_15	13184526	13189259	-	279.1	342
37660at71240	Complete	SUPER_4	26728077	26732425	-	664.1	446
37833at71240	Complete	SUPER_8	11477756	11481886	+	783.5	486
37835at71240	Complete	SUPER_5	12622717	12627002	+	863.4	467
37941at71240	Duplicated	SUPER_11	20970677	20978879	+	969.6	531
37941at71240	Duplicated	SUPER_3	19365799	19373642	+	1039.4	545
38211at71240	Complete	SUPER_9	6244744	6246627	-	894.7	519
38307at71240	Duplicated	SUPER_10	1023412	1027946	+	943.7	472
38307at71240	Duplicated	SUPER_5	2544338	2548892	+	963.6	472
38310at71240	Complete	SUPER_5	18019658	18023912	+	959.8	468
38328at71240	Complete	SUPER_1	28158872	28162612	-	711.7	463
38332at71240	Duplicated	SUPER_10	38143753	38147350	-	773.6	427
38332at71240	Duplicated	SUPER_5	42262625	42266567	-	858.8	527
38418at71240	Complete	SUPER_10	34576875	34580208	-	922.6	480
38443at71240	Complete	SUPER_15	10118257	10127844	-	497.0	313
38450at71240	Complete	SUPER_6	25353812	25373023	+	1116.5	565
38480at71240	Complete	SUPER_11	14186671	14192062	-	888.1	432
38512at71240	Complete	SUPER_2	875090	879328	-	836.2	449
38589at71240	Complete	SUPER_11	6240238	6277477	-	856.8	431
38600at71240	Complete	SUPER_15	33726732	33728486	+	908.5	512
38678at71240	Duplicated	SUPER_2	13586735	13590702	+	734.1	473
38678at71240	Duplicated	SUPER_15	24336894	24341080	+	753.2	474
38895at71240	Duplicated	SUPER_5	21955512	21960770	-	596.8	447
38895at71240	Duplicated	SUPER_10	19406205	19411515	-	597.1	453
38938at71240	Complete	SUPER_16	32023893	32027366	-	803.5	444
38955at71240	Missing
39004at71240	Complete	SUPER_9	1621634	1624259	-	848.1	444
39222at71240	Complete	SUPER_11	9459914	9461835	-	830.7	443
39432at71240	Complete	SUPER_11	29788787	29792923	-	787.0	438
39483at71240	Complete	SUPER_17	7025468	7027426	+	959.0	527
39529at71240	Duplicated	SUPER_17	30090820	30094322	-	952.7	497
39529at71240	Duplicated	SUPER_9	31927182	31930697	-	979.7	497
39544at71240	Complete	SUPER_9	1655806	1657722	+	863.2	516
39559at71240	Complete	SUPER_5	37886147	37888282	+	1017.2	566
39591at71240	Duplicated	SUPER_16	4861638	4863946	+	800.2	435
39591at71240	Duplicated	SUPER_13	4323079	4325103	+	856.7	439
39655at71240	Duplicated	SUPER_10	25989318	25993100	-	784.4	498
39655at71240	Duplicated	SUPER_5	29017113	29019854	-	796.5	525
39685at71240	Duplicated	SUPER_15	1600992	1609501	-	923.1	623
39685at71240	Duplicated	SUPER_13	628605	632656	-	1074.0	617
39696at71240	Complete	SUPER_2	19542855	19548734	+	732.2	594
39836at71240	Duplicated	SUPER_1	24922612	24926468	+	856.8	451
39836at71240	Duplicated	SUPER_7	30166534	30170540	+	911.1	451
39868at71240	Duplicated	SUPER_17	6042717	6050225	+	929.6	513
39868at71240	Duplicated	SUPER_9	5106714	5110300	+	945.4	510
39942at71240	Complete	SUPER_17	11553761	11557844	-	826.5	444
40124at71240	Missing
40373at71240	Complete	SUPER_5	6565500	6567443	-	889.4	513
40388at71240	Duplicated	SUPER_14	25664399	25668674	+	816.8	501
40388at71240	Duplicated	SUPER_6	25353812	25358595	+	837.1	513
40417at71240	Complete	SUPER_3	13491299	13498599	-	1024.1	584
40609at71240	Duplicated	SUPER_13	3929680	3949778	+	650.2	442
40609at71240	Duplicated	SUPER_16	4500291	4504401	+	677.1	443
40609at71240	Duplicated	SUPER_3	29956554	29967321	+	743.7	416
40627at71240	Duplicated	SUPER_6	27755143	27759842	-	945.2	476
40627at71240	Duplicated	SUPER_14	28325255	28329732	-	978.6	476
40648at71240	Complete	SUPER_16	1674811	1677550	+	1041.8	515
40667at71240	Complete	SUPER_10	11324186	11332017	+	976.6	570
40675at71240	Complete	SUPER_5	21818421	21822909	-	964.1	557
40769at71240	Complete	SUPER_10	367144	371637	-	875.0	474
40858at71240	Complete	SUPER_12	5177836	5185603	-	887.7	451
40868at71240	Complete	SUPER_14	26254948	26258468	+	879.5	441
40951at71240	Complete	SUPER_9	35637517	35641108	-	812.8	431
40995at71240	Complete	SUPER_13	11431782	11435305	-	944.7	474
41138at71240	Duplicated	SUPER_10	39586122	39587830	+	728.6	432
41138at71240	Duplicated	SUPER_5	43724617	43726308	+	729.7	439
41252at71240	Duplicated	SUPER_13	3659343	3665175	-	921.3	765
41252at71240	Duplicated	SUPER_16	4183467	4189540	-	1032.8	811
41267at71240	Complete	SUPER_1	16805691	16814122	-	869.2	427
41305at71240	Duplicated	SUPER_13	17488134	17490517	-	648.8	407
41305at71240	Duplicated	SUPER_16	18086659	18089939	-	667.9	407
41392at71240	Duplicated	SUPER_16	23135826	23141427	+	785.5	384
41392at71240	Duplicated	SUPER_13	21424225	21429525	+	795.5	401
41427at71240	Complete	SUPER_5	25659870	25662573	-	956.5	551
41443at71240	Complete	SUPER_15	23940976	23945011	+	492.4	443
41496at71240	Duplicated	SUPER_10	1466758	1472683	+	843.2	503
41496at71240	Duplicated	SUPER_5	3074805	3088587	+	845.9	471
41521at71240	Duplicated	SUPER_15	10490758	10492743	-	389.4	433
41521at71240	Duplicated	SUPER_2	178324	180279	-	396.0	397
41590at71240	Missing
41605at71240	Complete	SUPER_13	16610572	16612278	-	681.5	441
41635at71240	Complete	SUPER_3	782858	791472	+	583.1	652
41693at71240	Complete	SUPER_13	8295831	8298123	-	829.0	447
41780at71240	Duplicated	SUPER_14	1331490	1333967	+	1092.6	697
41780at71240	Duplicated	SUPER_12	1663317	1665818	+	1115.9	697
41797at71240	Complete	SUPER_7	2433247	2434779	+	836.7	416
41803at71240	Complete	SUPER_2	33077225	33079510	-	549.6	404
41819at71240	Complete	SUPER_2	32991610	32999909	+	780.6	449
41944at71240	Complete	SUPER_1	29218433	29221727	-	830.5	463
41950at71240	Duplicated	SUPER_14	10596022	10602405	-	864.1	456
41950at71240	Duplicated	SUPER_12	11089950	11095968	-	1015.2	494
41984at71240	Complete	SUPER_5	32924922	32927076	-	989.0	514
42036at71240	Duplicated	SUPER_8	10110214	10114136	-	803.4	414
42036at71240	Duplicated	SUPER_15	6766469	6770015	-	841.4	412
42306at71240	Complete	SUPER_9	4056833	4058824	-	939.2	566
42397at71240	Complete	SUPER_13	34071615	34078411	-	980.2	501
42402at71240	Complete	SUPER_2	6967867	6970913	-	772.1	460
42494at71240	Duplicated	SUPER_12	27889208	27891165	+	823.6	443
42494at71240	Duplicated	SUPER_4	27590160	27591866	+	839.9	446
42509at71240	Complete	SUPER_16	15095312	15104022	-	946.5	549
42836at71240	Duplicated	SUPER_9	1870638	1874219	+	853.9	462
42836at71240	Duplicated	SUPER_17	2769290	2772864	+	854.9	461
42883at71240	Duplicated	SUPER_13	20024576	20028279	+	877.0	576
42883at71240	Duplicated	SUPER_16	21765227	21768696	-	886.8	568
43003at71240	Complete	SUPER_10	39249587	39254592	+	775.4	515
43005at71240	Duplicated	SUPER_14	25490412	25496220	-	1019.9	575
43005at71240	Duplicated	SUPER_6	25092643	25098302	-	1060.3	540
43158at71240	Complete	SUPER_13	8467378	8471507	+	817.9	479
43180at71240	Complete	SUPER_17	23126603	23136475	-	816.2	458
43276at71240	Complete	SUPER_12	10172211	10189854	-	580.4	297
43303at71240	Complete	SUPER_12	7916056	7917843	+	939.7	509
43387at71240	Complete	SUPER_1	14911493	14913475	+	847.7	541
43419at71240	Duplicated	SUPER_16	7322701	7325771	-	892.5	586
43419at71240	Duplicated	SUPER_13	6888846	6891944	-	894.5	586
43435at71240	Complete	SUPER_5	46713025	46716533	+	773.8	413
43504at71240	Complete	SUPER_17	32367807	32369633	-	864.9	501
43552at71240	Duplicated	SUPER_13	6831435	6832979	+	801.7	475
43552at71240	Duplicated	SUPER_16	7249562	7251106	+	828.9	475
43603at71240	Duplicated	SUPER_11	255318	259596	-	885.4	477
43603at71240	Duplicated	SUPER_3	276051	280275	-	888.8	484
43654at71240	Complete	SUPER_4	24606774	24611427	+	819.7	680
43702at71240	Complete	SUPER_10	27301060	27305930	+	768.7	445
43815at71240	Complete	SUPER_2	17015911	17109048	+	585.7	350
43911at71240	Duplicated	SUPER_15	3753758	3757471	+	974.1	451
43911at71240	Duplicated	SUPER_8	5051643	5055192	-	974.2	451
44038at71240	Missing
44150at71240	Duplicated	SUPER_9	3020420	3022468	-	869.3	535
44150at71240	Duplicated	SUPER_17	3650938	3652974	-	889.1	535
44231at71240	Duplicated	SUPER_9	11263640	11271839	-	586.4	387
44231at71240	Duplicated	SUPER_17	12282117	12286140	-	662.5	453
44232at71240	Missing
44241at71240	Complete	SUPER_11	16792307	16796566	+	883.2	518
44361at71240	Duplicated	SUPER_5	35543217	35550668	-	1016.9	673
44361at71240	Duplicated	SUPER_10	32600959	32616445	-	1041.6	655
44395at71240	Duplicated	SUPER_4	11461168	11465092	+	969.8	488
44395at71240	Duplicated	SUPER_6	11172979	11183512	-	990.7	457
44446at71240	Duplicated	SUPER_8	6394124	6396827	+	752.6	539
44446at71240	Duplicated	SUPER_15	4588212	4590912	+	757.7	524
44596at71240	Complete	SUPER_15	14863002	14865428	+	577.3	469
44616at71240	Complete	SUPER_8	30860030	30865457	-	779.8	377
44670at71240	Complete	SUPER_9	13582702	13586785	-	780.9	448
44841at71240	Complete	SUPER_12	10071577	10074444	+	696.7	429
44897at71240	Complete	SUPER_9	8504275	8507647	+	789.4	571
44990at71240	Complete	SUPER_15	19663808	19668194	+	659.2	433
45115at71240	Duplicated	SUPER_6	29334275	29336667	-	897.3	414
45115at71240	Duplicated	SUPER_14	29918811	29921292	-	899.8	414
45155at71240	Duplicated	SUPER_11	29254542	29267357	-	647.9	398
45155at71240	Duplicated	SUPER_3	26626863	26629863	-	648.6	401
45170at71240	Complete	SUPER_10	28912158	28914542	+	825.1	450
45216at71240	Duplicated	SUPER_12	31407926	31411674	+	812.2	485
45216at71240	Duplicated	SUPER_4	30785585	30789206	+	818.5	504
45586at71240	Complete	SUPER_3	2096581	2107893	-	881.1	446
45587at71240	Complete	SUPER_5	20274782	20276377	+	658.5	409
45696at71240	Duplicated	SUPER_14	636319	639653	-	867.9	427
45696at71240	Duplicated	SUPER_12	968373	971382	-	868.5	427
45747at71240	Duplicated	SUPER_1	19273342	19276492	+	792.8	468
45747at71240	Duplicated	SUPER_7	23462580	23465691	+	797.1	470
45877at71240	Complete	SUPER_10	28985195	28988146	-	1156.5	570
45913at71240	Complete	SUPER_15	43756433	43760411	-	615.8	415
45959at71240	Duplicated	SUPER_16	481755	485641	-	714.6	398
45959at71240	Duplicated	SUPER_13	495938	499459	-	716.9	404
46047at71240	Duplicated	SUPER_1	16621581	16626108	-	814.2	426
46047at71240	Duplicated	SUPER_7	21212438	21224415	-	861.7	426
46096at71240	Complete	SUPER_8	12136779	12139057	-	704.3	444
46188at71240	Duplicated	SUPER_4	18611348	18619479	+	737.2	434
46188at71240	Duplicated	SUPER_12	18599765	18604028	+	791.3	460
46263at71240	Complete	SUPER_5	21139866	21143924	+	677.2	647
46384at71240	Complete	SUPER_3	32506718	32516866	+	726.4	398
46397at71240	Complete	SUPER_3	22477140	22478633	+	714.0	371
46558at71240	Duplicated	SUPER_4	27172743	27177113	+	816.9	463
46558at71240	Duplicated	SUPER_12	27522596	27526960	+	844.8	464
46667at71240	Duplicated	SUPER_7	29968340	29972083	+	742.4	453
46667at71240	Duplicated	SUPER_1	24755340	24759183	+	755.6	462
46693at71240	Duplicated	SUPER_16	22040151	22048132	+	770.1	490
46693at71240	Duplicated	SUPER_13	20331112	20334508	+	802.2	495
46711at71240	Complete	SUPER_10	25309411	25313279	-	764.3	525
46870at71240	Duplicated	SUPER_12	1583335	1586967	-	822.0	459
46870at71240	Duplicated	SUPER_14	1229923	1233107	-	851.2	458
46876at71240	Duplicated	SUPER_8	23279989	23297529	-	559.1	375
46876at71240	Duplicated	SUPER_15	46387645	46390795	-	579.9	375
46995at71240	Complete	SUPER_1	25435332	25448560	-	750.3	475
47032at71240	Duplicated	SUPER_17	5687570	5691071	-	850.8	415
47032at71240	Duplicated	SUPER_9	4634515	4637529	-	855.9	414
47105at71240	Complete	SUPER_9	8074410	8079051	-	829.4	496
47260at71240	Complete	SUPER_11	15392204	15395896	+	664.7	378
47298at71240	Duplicated	SUPER_12	3074765	3079132	-	913.9	456
47298at71240	Duplicated	SUPER_14	2622965	2627837	-	937.8	455
47314at71240	Complete	SUPER_3	21562841	21587424	-	886.9	491
47403at71240	Duplicated	SUPER_10	11425903	11429157	+	819.4	416
47403at71240	Duplicated	SUPER_5	15681359	15684030	-	831.5	410
47424at71240	Fragmented	SUPER_13	5511191	5516052	+	579.4	348
47485at71240	Duplicated	SUPER_11	19534309	19535808	-	802.2	436
47485at71240	Duplicated	SUPER_3	17699768	17701330	-	835.9	447
47646at71240	Complete	SUPER_4	1584159	1585988	-	979.9	541
47962at71240	Duplicated	SUPER_5	36769540	36780165	-	875.0	658
47962at71240	Duplicated	SUPER_5	36778192	36780546	-	978.5	626
47967at71240	Complete	SUPER_9	4940781	4945503	-	780.8	509
47983at71240	Duplicated	SUPER_11	6923996	6928904	-	707.0	428
47983at71240	Duplicated	SUPER_3	6433746	6442343	-	783.6	425
47990at71240	Complete	SUPER_12	5053154	5055640	-	823.3	416
48021at71240	Duplicated	SUPER_14	9613510	9615408	-	493.0	388
48021at71240	Duplicated	SUPER_12	9911953	9913866	-	542.0	386
48049at71240	Duplicated	SUPER_3	33018208	33021552	-	607.4	344
48049at71240	Duplicated	SUPER_11	37367677	37372915	-	680.9	384
48059at71240	Complete	SUPER_17	26592605	26594005	+	791.1	430
48076at71240	Duplicated	SUPER_5	25339781	25342719	-	766.5	409
48076at71240	Duplicated	SUPER_10	22762799	22765798	-	767.0	405
48163at71240	Missing
48277at71240	Complete	SUPER_12	15571765	15573486	+	961.9	472
48316at71240	Duplicated	SUPER_17	233180	236086	+	833.9	403
48316at71240	Duplicated	SUPER_9	301083	303921	+	851.6	400
48330at71240	Duplicated	SUPER_2	30629489	30643819	+	695.5	435
48330at71240	Duplicated	SUPER_7	6035578	6043945	-	710.1	411
48367at71240	Complete	SUPER_11	7883390	7885033	+	791.1	467
48431at71240	Complete	SUPER_11	1371976	1376218	+	933.6	548
48459at71240	Complete	SUPER_12	31198522	31200749	+	764.2	362
48585at71240	Complete	SUPER_10	33564678	33570425	+	381.3	302
48591at71240	Complete	SUPER_17	28463291	28467558	+	668.0	411
48628at71240	Complete	SUPER_8	30652927	30661191	-	1008.1	489
48817at71240	Complete	SUPER_15	14805011	14813473	+	956.9	442
48937at71240	Complete	SUPER_9	3413574	3415190	-	774.6	448
48980at71240	Complete	SUPER_15	23192671	23194632	-	940.8	559
49152at71240	Complete	SUPER_10	34112803	34130686	+	626.9	338
49259at71240	Complete	SUPER_15	16095691	16099866	+	787.0	436
49327at71240	Duplicated	SUPER_3	35429148	35433803	+	814.2	446
49327at71240	Duplicated	SUPER_11	39950896	39955102	+	886.0	434
49475at71240	Duplicated	SUPER_13	33474460	33534184	-	768.7	410
49475at71240	Duplicated	SUPER_16	33060580	33106744	-	871.0	412
49480at71240	Complete	SUPER_3	26285402	26287348	-	816.7	396
49526at71240	Complete	SUPER_3	29203622	29210730	+	773.4	466
49562at71240	Duplicated	SUPER_9	10387803	10393214	-	516.5	372
49562at71240	Duplicated	SUPER_17	11523582	11528223	-	518.8	396
49613at71240	Complete	SUPER_14	25478574	25485478	+	694.9	461
49724at71240	Fragmented	SUPER_1	25402254	25412944	-	608.5	265
49731at71240	Duplicated	SUPER_5	40687375	40690946	-	720.1	359
49731at71240	Duplicated	SUPER_10	36707528	36711704	-	753.4	382
49772at71240	Complete	SUPER_11	6227006	6230530	-	822.4	461
49837at71240	Complete	SUPER_2	6040216	6041667	+	736.3	436
49890at71240	Complete	SUPER_4	10969921	10971486	-	768.8	406
49990at71240	Complete	SUPER_11	34490360	34494332	-	820.0	436
50002at71240	Complete	SUPER_17	28328662	28330236	+	724.7	410
50041at71240	Complete	SUPER_17	4491913	4493727	+	942.7	536
50114at71240	Complete	SUPER_9	752206	755756	-	765.0	405
50117at71240	Complete	SUPER_17	22655241	22656815	-	786.3	428
50134at71240	Complete	SUPER_9	28086203	28089610	-	728.5	461
50272at71240	Duplicated	SUPER_13	13370694	13384456	+	751.0	465
50272at71240	Duplicated	SUPER_16	14217407	14232215	+	752.8	450
50334at71240	Complete	SUPER_6	559448	562155	-	772.3	420
50420at71240	Complete	SUPER_7	3463357	3550262	+	852.7	502
50477at71240	Complete	SUPER_15	16558247	16562079	+	946.2	550
50524at71240	Complete	SUPER_8	24471373	24529391	+	756.2	425
50574at71240	Duplicated	SUPER_11	27425786	27432989	+	862.8	443
50574at71240	Duplicated	SUPER_3	24694215	24701293	+	963.6	474
50691at71240	Duplicated	SUPER_16	6058643	6061433	-	649.7	412
50691at71240	Duplicated	SUPER_13	5520872	5523461	-	706.0	410
50744at71240	Complete	SUPER_4	30390398	30391768	-	720.6	381
50768at71240	Duplicated	SUPER_14	23194592	23198272	-	564.0	380
50768at71240	Duplicated	SUPER_3	702858	707900	-	608.8	389
50768at71240	Duplicated	SUPER_3	657315	661060	+	643.2	394
50768at71240	Duplicated	SUPER_12	21937528	21941239	+	646.2	392
50811at71240	Complete	SUPER_10	11494282	11500295	+	554.1	443
51117at71240	Complete	SUPER_15	9264351	9268576	-	677.8	344
51218at71240	Duplicated	SUPER_6	30682018	30686379	-	568.2	428
51218at71240	Duplicated	SUPER_14	31241061	31244959	-	575.5	448
51229at71240	Complete	SUPER_7	34284487	34288175	-	761.0	490
51354at71240	Complete	SUPER_14	32187865	32194659	+	708.3	398
51377at71240	Duplicated	SUPER_9	12046997	12051301	-	793.5	437
51377at71240	Duplicated	SUPER_17	13086287	13090460	-	797.2	437
51378at71240	Complete	SUPER_8	450432	455575	+	610.2	426
51434at71240	Duplicated	SUPER_2	18234981	18240872	-	654.5	424
51434at71240	Duplicated	SUPER_7	17001340	17008076	+	693.6	429
51868at71240	Complete	SUPER_6	15853111	15856696	-	656.3	397
51956at71240	Duplicated	SUPER_9	8251617	8255450	+	809.8	460
51956at71240	Duplicated	SUPER_17	9195030	9198781	+	829.9	460
52297at71240	Complete	SUPER_17	981712	986334	-	722.4	419
52312at71240	Complete	SUPER_2	4663818	4667081	-	732.2	422
52450at71240	Duplicated	SUPER_17	8885115	8887627	-	824.0	482
52450at71240	Duplicated	SUPER_9	7974708	7977235	-	824.5	482
52538at71240	Duplicated	SUPER_2	36502628	36503716	+	675.8	349
52538at71240	Duplicated	SUPER_2	36501702	36528886	+	763.9	399
52553at71240	Duplicated	SUPER_14	7469094	7473677	-	756.1	390
52553at71240	Duplicated	SUPER_12	7559836	7572569	-	768.2	391
52681at71240	Complete	SUPER_5	40587556	40591190	+	739.6	417
52721at71240	Complete	SUPER_15	9527969	9531749	+	567.8	441
52731at71240	Complete	SUPER_2	19529383	19533953	+	655.4	427
52880at71240	Complete	SUPER_6	3021426	3036040	-	379.6	374
52900at71240	Duplicated	SUPER_1	302322	308726	-	424.3	352
52900at71240	Duplicated	SUPER_1	20942174	20946615	-	465.0	359
52915at71240	Complete	SUPER_14	26553561	26556705	+	512.6	337
53046at71240	Complete	SUPER_17	6125379	6131863	+	888.4	420
53084at71240	Duplicated	SUPER_5	24487160	24488989	+	835.7	484
53084at71240	Duplicated	SUPER_10	21806294	21809271	+	844.0	485
53096at71240	Complete	SUPER_14	31811979	31813763	-	843.0	437
53268at71240	Complete	SUPER_3	10505723	10509488	+	791.6	496
53287at71240	Complete	SUPER_4	631457	641365	-	668.3	365
53356at71240	Missing
53482at71240	Complete	SUPER_15	53260321	53271190	+	823.9	448
53606at71240	Duplicated	SUPER_2	1430203	1435229	-	700.0	366
53606at71240	Duplicated	SUPER_15	12187219	12192465	-	783.2	406
53856at71240	Duplicated	SUPER_6	27240523	27241983	-	715.1	381
53856at71240	Duplicated	SUPER_14	27486877	27488337	-	717.9	381
54140at71240	Complete	SUPER_2	4216186	4220137	+	724.8	424
54143at71240	Duplicated	SUPER_4	119391	121837	+	633.7	399
54143at71240	Duplicated	SUPER_15	18183534	18185323	-	736.9	399
54143at71240	Duplicated	SUPER_2	7777119	7778777	-	740.3	399
54245at71240	Complete	SUPER_16	7546591	7550454	-	645.1	389
54381at71240	Duplicated	SUPER_14	30136357	30139139	+	1105.9	573
54381at71240	Duplicated	SUPER_6	29545278	29548054	+	1106.5	575
54443at71240	Duplicated	SUPER_12	1049713	1057090	-	780.4	409
54443at71240	Duplicated	SUPER_14	668070	672526	-	855.8	413
54565at71240	Complete	SUPER_10	34243912	34247305	-	701.7	399
54611at71240	Complete	SUPER_15	15573210	15575228	-	752.9	563
54788at71240	Complete	SUPER_15	49084044	49085882	+	865.1	554
54857at71240	Duplicated	SUPER_8	9231826	9234281	+	640.4	460
54857at71240	Duplicated	SUPER_15	6271131	6274095	+	671.5	473
54860at71240	Complete	SUPER_7	31190541	31193912	-	776.9	437
55050at71240	Complete	SUPER_15	10499077	10502924	+	537.2	354
55103at71240	Complete	SUPER_13	4309038	4310669	+	778.2	467
55127at71240	Complete	SUPER_9	4946330	4948445	+	807.9	438
55132at71240	Duplicated	SUPER_9	10901302	10905757	-	758.2	403
55132at71240	Duplicated	SUPER_17	11929490	11946290	-	775.6	435
55264at71240	Duplicated	SUPER_11	39019160	39024556	+	625.7	409
55264at71240	Duplicated	SUPER_3	34574068	34578868	+	627.3	388
